IATA,Centro,Nave,Tipo de Almacenamiento,Posicion,Tipo de Posicion,Division Horizontal,Piso,Pasillo,Columna,Altura,Largo,Alto,Ancho,Peso
RDI,A048,CD SARANDI NAVE 1,General,E1E015.20A,Estantería,1,1,E1E,015,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E013.20A,Estantería,1,1,E1E,013,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E011.20A,Estantería,1,1,E1E,011,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E009.20A,Estantería,1,1,E1E,009,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E007.20A,Estantería,1,1,E1E,007,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E005.20A,Estantería,1,1,E1E,005,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E003.20A,Estantería,1,1,E1E,003,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E001.20A,Estantería,1,1,E1E,001,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E034.20A,Estantería,1,1,E1E,034,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E032.20A,Estantería,1,1,E1E,032,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E030.20A,Estantería,1,1,E1E,030,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E028.20A,Estantería,1,1,E1E,028,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E026.20A,Estantería,1,1,E1E,026,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E024.20A,Estantería,1,1,E1E,024,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E022.20A,Estantería,1,1,E1E,022,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E020.20A,Estantería,1,1,E1E,020,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E018.20A,Estantería,1,1,E1E,018,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E016.20A,Estantería,1,1,E1E,016,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E014.20A,Estantería,1,1,E1E,014,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E012.20A,Estantería,1,1,E1E,012,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E010.20A,Estantería,1,1,E1E,010,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E008.20A,Estantería,1,1,E1E,008,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E006.20A,Estantería,1,1,E1E,006,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E004.20A,Estantería,1,1,E1E,004,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E002.20A,Estantería,1,1,E1E,002,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F033.20A,Estantería,1,1,E1F,033,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F031.20A,Estantería,1,1,E1F,031,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F029.20A,Estantería,1,1,E1F,029,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F027.20A,Estantería,1,1,E1F,027,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F025.20A,Estantería,1,1,E1F,025,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F023.20A,Estantería,1,1,E1F,023,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F021.20A,Estantería,1,1,E1F,021,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F019.20A,Estantería,1,1,E1F,019,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F017.20A,Estantería,1,1,E1F,017,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F015.20A,Estantería,1,1,E1F,015,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F013.20A,Estantería,1,1,E1F,013,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F011.20A,Estantería,1,1,E1F,011,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F009.20A,Estantería,1,1,E1F,009,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F007.20A,Estantería,1,1,E1F,007,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F005.20A,Estantería,1,1,E1F,005,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F003.20A,Estantería,1,1,E1F,003,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F001.20A,Estantería,1,1,E1F,001,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F034.20A,Estantería,1,1,E1F,034,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F032.20A,Estantería,1,1,E1F,032,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F030.20A,Estantería,1,1,E1F,030,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F028.20A,Estantería,1,1,E1F,028,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F026.20A,Estantería,1,1,E1F,026,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F024.20A,Estantería,1,1,E1F,024,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F022.20A,Estantería,1,1,E1F,022,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F020.20A,Estantería,1,1,E1F,020,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F018.20A,Estantería,1,1,E1F,018,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F016.20A,Estantería,1,1,E1F,016,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F014.20A,Estantería,1,1,E1F,014,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F012.20A,Estantería,1,1,E1F,012,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F010.20A,Estantería,1,1,E1F,010,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F008.20A,Estantería,1,1,E1F,008,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F006.20A,Estantería,1,1,E1F,006,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F004.20A,Estantería,1,1,E1F,004,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1F002.20A,Estantería,1,1,E1F,002,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G033.20A,Estantería,1,1,E1G,033,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G031.20A,Estantería,1,1,E1G,031,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G029.20A,Estantería,1,1,E1G,029,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G027.20A,Estantería,1,1,E1G,027,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G025.20A,Estantería,1,1,E1G,025,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G023.20A,Estantería,1,1,E1G,023,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G021.20A,Estantería,1,1,E1G,021,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G019.20A,Estantería,1,1,E1G,019,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G017.20A,Estantería,1,1,E1G,017,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G015.20A,Estantería,1,1,E1G,015,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G013.20A,Estantería,1,1,E1G,013,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G011.20A,Estantería,1,1,E1G,011,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G009.20A,Estantería,1,1,E1G,009,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G007.20A,Estantería,1,1,E1G,007,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G005.20A,Estantería,1,1,E1G,005,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G003.20A,Estantería,1,1,E1G,003,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G001.20A,Estantería,1,1,E1G,001,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G034.20A,Estantería,1,1,E1G,034,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G032.20A,Estantería,1,1,E1G,032,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G030.20A,Estantería,1,1,E1G,030,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G028.20A,Estantería,1,1,E1G,028,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G026.20A,Estantería,1,1,E1G,026,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G024.20A,Estantería,1,1,E1G,024,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G022.20A,Estantería,1,1,E1G,022,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G020.20A,Estantería,1,1,E1G,020,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G018.20A,Estantería,1,1,E1G,018,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G016.20A,Estantería,1,1,E1G,016,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G014.20A,Estantería,1,1,E1G,014,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G012.20A,Estantería,1,1,E1G,012,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G010.20A,Estantería,1,1,E1G,010,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G008.20A,Estantería,1,1,E1G,008,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G006.20A,Estantería,1,1,E1G,006,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G004.20A,Estantería,1,1,E1G,004,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1G002.20A,Estantería,1,1,E1G,002,20,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A033.30A,Estantería,1,1,E1A,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A031.30A,Estantería,1,1,E1A,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A029.30A,Estantería,1,1,E1A,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A027.30A,Estantería,1,1,E1A,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A025.30A,Estantería,1,1,E1A,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A023.30A,Estantería,1,1,E1A,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A021.30A,Estantería,1,1,E1A,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A019.30A,Estantería,1,1,E1A,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A017.30A,Estantería,1,1,E1A,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A015.30A,Estantería,1,1,E1A,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A013.30A,Estantería,1,1,E1A,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A011.30A,Estantería,1,1,E1A,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A009.30A,Estantería,1,1,E1A,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A007.30A,Estantería,1,1,E1A,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A005.30A,Estantería,1,1,E1A,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A003.30A,Estantería,1,1,E1A,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A001.30A,Estantería,1,1,E1A,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A034.30A,Estantería,1,1,E1A,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A032.30A,Estantería,1,1,E1A,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A030.30A,Estantería,1,1,E1A,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A028.30A,Estantería,1,1,E1A,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A026.30A,Estantería,1,1,E1A,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A024.30A,Estantería,1,1,E1A,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A022.30A,Estantería,1,1,E1A,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A020.30A,Estantería,1,1,E1A,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A018.30A,Estantería,1,1,E1A,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A016.30A,Estantería,1,1,E1A,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A014.30A,Estantería,1,1,E1A,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A012.30A,Estantería,1,1,E1A,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A010.30A,Estantería,1,1,E1A,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A008.30A,Estantería,1,1,E1A,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A006.30A,Estantería,1,1,E1A,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A004.30A,Estantería,1,1,E1A,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A002.30A,Estantería,1,1,E1A,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B033.30A,Estantería,1,1,E1B,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B031.30A,Estantería,1,1,E1B,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B029.30A,Estantería,1,1,E1B,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B027.30A,Estantería,1,1,E1B,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B025.30A,Estantería,1,1,E1B,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B023.30A,Estantería,1,1,E1B,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B021.30A,Estantería,1,1,E1B,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B019.30A,Estantería,1,1,E1B,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B017.30A,Estantería,1,1,E1B,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B015.30A,Estantería,1,1,E1B,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B013.30A,Estantería,1,1,E1B,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B011.30A,Estantería,1,1,E1B,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B009.30A,Estantería,1,1,E1B,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B007.30A,Estantería,1,1,E1B,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B005.30A,Estantería,1,1,E1B,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B003.30A,Estantería,1,1,E1B,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B001.30A,Estantería,1,1,E1B,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B034.30A,Estantería,1,1,E1B,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B032.30A,Estantería,1,1,E1B,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B030.30A,Estantería,1,1,E1B,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B028.30A,Estantería,1,1,E1B,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B026.30A,Estantería,1,1,E1B,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B024.30A,Estantería,1,1,E1B,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B022.30A,Estantería,1,1,E1B,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B020.30A,Estantería,1,1,E1B,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B018.30A,Estantería,1,1,E1B,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B016.30A,Estantería,1,1,E1B,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B014.30A,Estantería,1,1,E1B,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B012.30A,Estantería,1,1,E1B,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B010.30A,Estantería,1,1,E1B,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B008.30A,Estantería,1,1,E1B,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B006.30A,Estantería,1,1,E1B,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B004.30A,Estantería,1,1,E1B,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B002.30A,Estantería,1,1,E1B,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C033.30A,Estantería,1,1,E1C,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C031.30A,Estantería,1,1,E1C,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C029.30A,Estantería,1,1,E1C,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C027.30A,Estantería,1,1,E1C,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C025.30A,Estantería,1,1,E1C,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C023.30A,Estantería,1,1,E1C,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C021.30A,Estantería,1,1,E1C,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C019.30A,Estantería,1,1,E1C,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C017.30A,Estantería,1,1,E1C,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C015.30A,Estantería,1,1,E1C,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C013.30A,Estantería,1,1,E1C,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C011.30A,Estantería,1,1,E1C,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C009.30A,Estantería,1,1,E1C,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C007.30A,Estantería,1,1,E1C,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C005.30A,Estantería,1,1,E1C,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C003.30A,Estantería,1,1,E1C,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C001.30A,Estantería,1,1,E1C,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C034.30A,Estantería,1,1,E1C,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C032.30A,Estantería,1,1,E1C,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C030.30A,Estantería,1,1,E1C,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C028.30A,Estantería,1,1,E1C,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C026.30A,Estantería,1,1,E1C,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C024.30A,Estantería,1,1,E1C,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C022.30A,Estantería,1,1,E1C,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C020.30A,Estantería,1,1,E1C,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C018.30A,Estantería,1,1,E1C,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C016.30A,Estantería,1,1,E1C,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C014.30A,Estantería,1,1,E1C,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C012.30A,Estantería,1,1,E1C,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C010.30A,Estantería,1,1,E1C,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C008.30A,Estantería,1,1,E1C,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C006.30A,Estantería,1,1,E1C,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C004.30A,Estantería,1,1,E1C,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C002.30A,Estantería,1,1,E1C,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D033.30A,Estantería,1,1,E1D,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D031.30A,Estantería,1,1,E1D,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D029.30A,Estantería,1,1,E1D,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D027.30A,Estantería,1,1,E1D,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D025.30A,Estantería,1,1,E1D,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D023.30A,Estantería,1,1,E1D,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D021.30A,Estantería,1,1,E1D,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D019.30A,Estantería,1,1,E1D,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D017.30A,Estantería,1,1,E1D,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D015.30A,Estantería,1,1,E1D,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D013.30A,Estantería,1,1,E1D,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D011.30A,Estantería,1,1,E1D,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D009.30A,Estantería,1,1,E1D,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D007.30A,Estantería,1,1,E1D,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D005.30A,Estantería,1,1,E1D,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D003.30A,Estantería,1,1,E1D,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D001.30A,Estantería,1,1,E1D,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D034.30A,Estantería,1,1,E1D,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D032.30A,Estantería,1,1,E1D,032,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D030.30A,Estantería,1,1,E1D,030,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D028.30A,Estantería,1,1,E1D,028,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D026.30A,Estantería,1,1,E1D,026,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D024.30A,Estantería,1,1,E1D,024,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D022.30A,Estantería,1,1,E1D,022,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D020.30A,Estantería,1,1,E1D,020,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D018.30A,Estantería,1,1,E1D,018,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D016.30A,Estantería,1,1,E1D,016,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D014.30A,Estantería,1,1,E1D,014,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D012.30A,Estantería,1,1,E1D,012,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D010.30A,Estantería,1,1,E1D,010,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D008.30A,Estantería,1,1,E1D,008,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D006.30A,Estantería,1,1,E1D,006,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D004.30A,Estantería,1,1,E1D,004,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D002.30A,Estantería,1,1,E1D,002,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E033.30A,Estantería,1,1,E1E,033,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E031.30A,Estantería,1,1,E1E,031,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E029.30A,Estantería,1,1,E1E,029,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E027.30A,Estantería,1,1,E1E,027,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E025.30A,Estantería,1,1,E1E,025,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E023.30A,Estantería,1,1,E1E,023,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E021.30A,Estantería,1,1,E1E,021,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E019.30A,Estantería,1,1,E1E,019,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E017.30A,Estantería,1,1,E1E,017,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E015.30A,Estantería,1,1,E1E,015,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E013.30A,Estantería,1,1,E1E,013,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E011.30A,Estantería,1,1,E1E,011,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E009.30A,Estantería,1,1,E1E,009,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E007.30A,Estantería,1,1,E1E,007,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E005.30A,Estantería,1,1,E1E,005,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E003.30A,Estantería,1,1,E1E,003,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E001.30A,Estantería,1,1,E1E,001,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E034.30A,Estantería,1,1,E1E,034,30,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1E032.30A,Estantería,1,1,E1E,032,30,90,45,60,90
